stop_id,stop_name,stop_lat,stop_lon
1114053,"R. Joaquim Ferreira Da Rocha, 1175",-23.464974,-46.694224
1114071,"R. Joaquim Ferreira Da Rocha, 738",-23.467760,-46.690966
1114073,"R. Joaquim Ferreira Da Rocha, 491",-23.468798,-46.689397
1114076,"R. Rosalvo José Da Silva, 134",-23.456820,-46.702902
1114080,"R. Aurélio Brasil Ribeiro, 271",-23.456978,-46.700826
1114085,"R. Domingos Vega, 718",-23.463157,-46.701277
1114089,"R. Rodolfo Pereira Lima, 156",-23.458212,-46.697472
1114115,"Estr. Lázaro Amâncio De Barros, 309",-23.466634,-46.694653
1114189,"R. Raimundo Carneiro, 194",-23.456110,-46.700532
1114190,"R. Aurélio Brasil Ribeiro, 352",-23.456422,-46.702091
1114208,"R. Rodolfo Pereira Lima, 497",-23.457513,-46.696317
1114237,"Av. Dep. Cantidio Sampaio, 4391",-23.451580,-46.700099
1114239,"R. Aurélio Brasil Ribeiro, 565",-23.459179,-46.701901
1114241,"Av. Dep. Cantidio Sampaio, 4306",-23.452432,-46.699888
1114244,"R. Manoel Nascimento Pinto, 65",-23.462127,-46.688563
1114247,"Av. Dep. Cantidio Sampaio, 1111",-23.467738,-46.677927
1114248,"R. Jorge Pires Ramalho, 345",-23.461310,-46.698786
1114249,"R. João Pinto De Oliveira, 156",-23.461631,-46.690894
1114252,"R. Carlos Marighella, 115",-23.462613,-46.681533
1114253,"R. Henry Charles Potel, 714",-23.471484,-46.677690
1114254,"R. Rosalvo José Da Silva, 137",-23.456957,-46.702888
1114255,"R. Braço Do Norte, 128",-23.460761,-46.709564
1114256,"R. Flores De Goiás, 145",-23.458216,-46.707932
1114257,"R. Lagoa Da Serra, 90",-23.458966,-46.709415
1114258,"R. Sítio D'abadia, 160",-23.459512,-46.709792
1114259,"R. Sítio D'abadia, 78",-23.460389,-46.708628
1114260,"R. Aparecida Do Tabuado, 297",-23.461272,-46.711172
1114261,"R. Alto Tocantins, 133",-23.460789,-46.710816
1114262,"R. Pe. Achilles Silvestre, 14",-23.460799,-46.712544
1114263,"Av. Guilherme De Almeida, 258",-23.467164,-46.681042
1114265,"R. Henry Charles Potel, 851",-23.470270,-46.677205
1114266,"Av. Dep. Cantidio Sampaio, 789",-23.470512,-46.676350
1114267,R. Ilha De Itaparica,-23.453188,-46.707211
1114269,"R. Talha Mar, 11",-23.452896,-46.699371
1114270,"R. Cirilo Correia, 36",-23.446670,-46.699579
1114271,"R. Fortunato Devoto, 41",-23.449545,-46.696064
1114273,"R. Itaipava, 1",-23.464778,-46.694773
1114274,"R. Benedito Egídio Barbosa, 45",-23.459962,-46.698057
1114275,"R. Pajuçara, 161",-23.468041,-46.683132
1114276,"R. Paramirim, 1116",-23.466252,-46.689312
1114277,"R. Rodolfo Pereira Lima, 215",-23.457992,-46.697529
1114278,"R. Paulo Limoeiro, 8",-23.457426,-46.696332
1114279,R. Luís José Junqueira Freire,-23.472566,-46.683246
1114283,"R. Manoel Aquilino Dos Santos, 1000",-23.455884,-46.678386
1114285,R. Classicismo,-23.477926,-46.685858
1114286,"R. Rosa Alboni, 57",-23.456767,-46.684909
1114287,"Av. Dep. Cantidio Sampaio, 140",-23.473455,-46.671106
1114288,"R. Rosa Alboni, 51",-23.455758,-46.683462
1114289,"Estr. Lázaro Amâncio De Barros, 272",-23.466738,-46.694633
1114290,"R. Carlos Lamarca, 259",-23.460739,-46.681418
1114296,"R. Emílio Castro, 423",-23.448241,-46.699265
1114297,"R. Emílio Castro, 422",-23.448284,-46.699173
1114298,"R. Emílio Castro, 39",-23.450413,-46.697844
1114299,"R. Emílio Castro, 48",-23.450362,-46.697927
1114300,"R. Daniel Cerri, 304",-23.447262,-46.698691
1114301,"R. Emílio Castro, 307",-23.449186,-46.699261
1114303,"R. Domingos Vega, 88",-23.467640,-46.697948
1114304,"R. Aparecida Do Tabuado, 1096",-23.457445,-46.705739
1114305,"R. Aparecida Do Tabuado, 1019",-23.457633,-46.705836
1114306,"Estr. Da Cachoeira, 500",-23.455774,-46.706197
1114308,"Estr. Da Cachoeira, 131",-23.457018,-46.705835
1114309,"Estr. Da Cachoeira, 79",-23.456685,-46.706014
1114310,"R. Br. De Santo Ângelo, 38",-23.475049,-46.689843
1114311,"R. Br. De Santo Ângelo, 55",-23.474955,-46.689982
1114312,"R. José Antônio Do Nascimento, 9",-23.458993,-46.678827
1114313,"R. Agenor Alves Meira, 320",-23.459017,-46.677997
1114314,"R. Agenor Alves Meira, 598",-23.457904,-46.680113
1114315,R. Parapuã,-23.474850,-46.690214
1114316,"R. Pe. Manoel Honorato, 518",-23.463444,-46.683767
1114317,"R. Pe. Manoel Honorato, 309",-23.463649,-46.683711
1114318,"R. Nícia Coutinho Patrício, 490",-23.463016,-46.684929
1114319,"R. Nícia Coutinho Patrício, 515",-23.463006,-46.684990
1114320,"R. Nícia Coutinho Patrício, 242",-23.464959,-46.683477
1114321,"R. Nícia Coutinho Patrício, 243",-23.465160,-46.683381
1114322,"Av. José Da Natividade Saldanha, 108",-23.473490,-46.684195
1114323,"R. Nortelândia, 204",-23.452841,-46.687394
1114324,"R. Monte Alegre Do Sul, 1216",-23.439025,-46.708558
1114325,"R. Monte Alegre Do Sul, 1144",-23.439352,-46.709624
1114326,R. Braço Do Norte,-23.461535,-46.708376
1114327,"R. Feliciano Malábia, 287",-23.451353,-46.695853
1114328,"R. Feliciano Malábia, 304",-23.451403,-46.695976
1114331,"R. Geraldo Marino, 98",-23.453643,-46.692457
1114332,"R. Henriqueta Pantaleão, 59",-23.453603,-46.694868
1114333,"R. Antônio Rocha Mattos Filho, 18",-23.452357,-46.694443
1114334,"Av. Dep. Cantidio Sampaio, 3433",-23.455741,-46.692926
1114335,R. A,-23.451501,-46.676771
1114336,R. A,-23.451368,-46.677031
1114337,"R. Firminópolis, 646",-23.450470,-46.687532
1114339,"R. Emílio Castro, 541",-23.447268,-46.699146
1114340,"Av. Dep. Cantidio Sampaio, 4354",-23.451912,-46.700001
1114341,"R. Itatiba Do Sul, 474",-23.451293,-46.686864
1114343,"R. Virajubá, 163",-23.467451,-46.689939
1114344,"R. Bernardo De Vera, 11",-23.455973,-46.681801
1114346,"R. Rendeira, 5",-23.452165,-46.685821
1114349,"Av. Dep. Cantidio Sampaio, 4595",-23.446017,-46.704927
1114355,"R. Frederico Lacroze, 198",-23.449602,-46.696942
1114358,R. Nícia Coutinho Patrício,-23.466183,-46.682626
1206709,Parada Armando Fairbanks,-23.572108,-46.705627
1206717,Parada Caxingui,-23.569896,-46.713117
1206720,Parada Afonso Vaz,-23.569699,-46.716030
1206721,"Av. Corifeu De Azevedo Marques, 291",-23.570458,-46.717932
1206730,"Av. Caxingui, 626",-23.574366,-46.712279
1206902,"R. Hugo Carotini, 281",-23.577476,-46.722521
1206905,"R. Domingos Barbieri, 350",-23.576459,-46.720742
1206906,"R. Domingos Barbieri, 22",-23.576771,-46.720903
1206908,"R. Domingos Barbieri, 193",-23.578374,-46.720609
1206909,"R. Domingos Barbieri, 150",-23.578598,-46.720483
1206916,"Av. Eliseu De Almeida, 1630",-23.584326,-46.727924
1206959,"R. Ari Aps, 52",-23.584757,-46.740934
1207013,Parada Cel. Camisao,-23.573589,-46.731727
1207019,Parada Pereira Do Lago,-23.574327,-46.730407
1207025,"Av. Corifeu De Azevedo Marques, 1495",-23.574652,-46.727793
1207028,Parada Santanesia,-23.572401,-46.722469
1207029,"Av. Corifeu De Azevedo Marques, 1117",-23.573470,-46.725138
1207032,Parada Casa Japonesa,-23.562838,-46.719596
1207041,Parada Biociencias,-23.566505,-46.730387
1207042,Parada Biociencias,-23.566313,-46.730202
1207345,"Av. Eng. Heitor Antônio Eiras Garcia, 2384",-23.584570,-46.753050
1211268,"R. Do Matão, 0",-23.560676,-46.730889
1211269,"R. Do Matão, 0",-23.560830,-46.730873
1211334,Parada Terminal USP,-23.552513,-46.731814
1211339,Butantã,-23.571874,-46.708048
1211342,"R. Ari Dos Santos, 37",-23.584417,-46.739750
1211348,"Av. Eliseu De Almeida, 141",-23.576160,-46.712983
1211349,"Av. Valdemar Ferreira, 112",-23.571687,-46.704831
1211351,"Av. Dr. Vital Brasil, 334",-23.571534,-46.707432
1211359,Terminal Metrô Butantã,-23.571812,-46.708563
1211361,R. Mmdc Ref.: Terminal Butantã,-23.572151,-46.709027
1211364,"Av. Dr. Vital Brasil, 569",-23.570983,-46.709660
1211365,"R. Mmdc, 380 Ref.: Rua Camargo (lateral Do Terminal Butantã)",-23.572057,-46.709319
1211366,"Av. Valdemar Ferreira, 315",-23.570283,-46.706100
1211369,"R. Cabral De Menezes, 20",-23.576433,-46.733395
1211370,"R. Mmdc, 364 Ref.: Lateral Terminal Butantã",-23.572267,-46.708807
1211371,"Av. Corifeu De Azevedo Marques, 547",-23.571314,-46.720165
1211372,"R. Ari Aps, 368",-23.584866,-46.742813
1211373,Plataforma Lateral,-23.571895,-46.708235
1211376,Terminal USP (cidade Universitária),-23.552258,-46.732017
1211380,"R. Alvarenga, 1139",-23.571750,-46.711512
1211381,Parada Exclusiva,-23.571255,-46.709227
1211386,"R. Alvarenga, 1584",-23.567676,-46.711685
1211390,Terminal Metrô Butantã,-23.571735,-46.708804
1211391,Terminal Metrô Butantã,-23.571591,-46.709294
1211392,"R. Pirajussara, 546",-23.572100,-46.708089
1211395,R. Prof. Mello Moraes,-23.564163,-46.713081
1211396,R. Prof. Mello Moraes,-23.561061,-46.713285
1211397,"R. Prof. Mello Moraes, 484",-23.560706,-46.712952
1211398,"R. Prof. Mello Moraes, 1473",-23.557467,-46.719787
1211399,"R. Prof. Mello Moraes, 900",-23.556704,-46.720465
1211401,São Paulo - Morumbi,-23.586131,-46.723460
1211402,Terminal Morumbi,-23.585720,-46.724003
1211404,Terminal Morumbi,-23.585784,-46.723970
1211405,Terminal Morumbi,-23.585503,-46.724251
1211408,Terminal Morumbi,-23.585620,-46.724134
1211409,Terminal Morumbi,-23.585491,-46.724204
1211410,Terminal Morumbi,-23.585562,-46.724137
1211411,"R. Pereira Do Lago, 108",-23.575859,-46.730303
1211412,R. Prof. Orlando Marques Paiva,-23.567996,-46.740378
1211417,"R. Ari Aps, 582",-23.584841,-46.745726
1313272,"Av. Dep. Emílio Carlos, 3747",-23.476039,-46.670002
1313284,"Av. Imirim, 4353",-23.475241,-46.665108
1313286,"Ac. Acesso, 399",-23.476636,-46.667505
1313298,"Av. Parada Pinto, 901",-23.469203,-46.661898
1313301,"R. Água Preta, 188",-23.473392,-46.657056
1313406,"Av. Gen. Penha Brasil, 257",-23.468954,-46.667405
1313407,"Av. Gen. Penha Brasil, 226",-23.469086,-46.667006
1313408,"R. Gomes Leal, 56",-23.467819,-46.666942
1313433,"Av. Gen. Penha Brasil, 1389",-23.460892,-46.671108
1313489,"R. Eugênio Castro, 93",-23.465943,-46.664316
1313491,"R. Solar, 163",-23.454702,-46.658007
1313492,"R. Solar, 163",-23.454583,-46.657858
1313501,"R. Koshun Takara, 338",-23.462206,-46.660413
1313502,"Av. Parada Pinto, 1161",-23.469648,-46.659173
1313503,R. Koshun Takara,-23.463881,-46.658461
1313504,R. Koshun Takara,-23.465103,-46.655861
1313506,"R. Koshun Takara, 8987",-23.463276,-46.658432
1313507,"R. Koshun Takara, 105",-23.462780,-46.662549
1313509,"R. Gomes Leal, 560",-23.465914,-46.662523
1313512,"Av. Francisco Machado Da Silva, 1713",-23.454564,-46.652287
1313513,"R. Dario Vilares Barbosa, 24",-23.457053,-46.669770
1313516,Av. Inajar De Souza,-23.472141,-46.670165
1313517,Av. Inajar De Souza,-23.472200,-46.670442
1313518,R. Forte De São Caetano,-23.457456,-46.656150
1313520,"R. Min. Lins De Barros, 394",-23.457926,-46.667537
1313523,"R. Mendonca Júnior, 622",-23.476873,-46.664044
1313524,"R. Mendonca Júnior, 658",-23.476746,-46.663480
1313525,"R. Solar, 131",-23.454715,-46.658418
1313526,Parada Maternidade C/B,-23.479917,-46.673333
1313527,Parada Maternidade B/C,-23.480021,-46.673087
1313528,"Av. João Marcelino Branco, 530",-23.476386,-46.668755
1313529,"Av. João Marcelino Branco, 494",-23.476454,-46.668333
1313530,"Av. Gen. Penha Brasil, 1630",-23.459844,-46.672859
1313531,"R. Gomes Leal, 300",-23.467028,-46.664707
1313532,"Av. Francisco Machado Da Silva, 460",-23.454397,-46.662184
1313533,Av. Inajar De Souza,-23.479307,-46.673446
1313534,"Av. Imirim, 3206",-23.480229,-46.656583
1313535,"R. Dario Vilares Barbosa, 1001",-23.453467,-46.671641
1313537,R. Solar,-23.455183,-46.659184
1313538,"R. Dario Vilares Barbosa, 143",-23.458009,-46.670652
1313539,R. Forte De São Caetano,-23.457088,-46.656109
1313541,"Av. Francisco Machado Da Silva, 149",-23.456593,-46.661628
1313542,"Av. Francisco Machado Da Silva, 546",-23.455410,-46.654599
1313543,"Av. Francisco Machado Da Silva, 546",-23.455324,-46.654848
1313544,"Av. Imirim, 3593",-23.479986,-46.661122
1313547,"R. Palmas De São Moisés, 320",-23.456339,-46.655040
1313549,"R. Domingos José Sapienza, 266",-23.468060,-46.650299
1313552,"R. Almir Rodrigues, 387",-23.468086,-46.653123
1405614,"R. Pres. Soares Brandão, 250",-23.566512,-46.606028
1405624,"R. Clímaco Barbosa, 665",-23.565021,-46.616034
1405659,"R. Heitor Peixoto, 480",-23.575327,-46.622980
1410017,"R. Luís Gama, 803",-23.560991,-46.621606
1410032,"R. Serra De Paracaina, 264",-23.561189,-46.613665
1410037,"Av. Do Estado, 5533",-23.558134,-46.615861
1410038,"Av. Pres. Wilson, 1276",-23.564785,-46.606354
1410074,Estação Metrô D. Pedro B/C,-23.550720,-46.626853
1410075,Estacao Ana Neri B/C,-23.558987,-46.614564
1410076,Estacao Alberto Lion B/C,-23.564183,-46.611236
1410078,Estacao Ana Neri C/B,-23.559034,-46.614661
1410079,Estacao Alberto Lion C/B,-23.564195,-46.611271
1410080,Estação Metrô D. Pedro C/B,-23.550730,-46.626911
1410084,"Av. D. Pedro I - Pista Central, 100",-23.565572,-46.611746
1410086,"Av. Lacerda Franco, 282",-23.565073,-46.622823
1410087,Pça. Nina Rodrigues,-23.557476,-46.626546
1410088,"Av. Lins De Vasconcelos, 1049",-23.572665,-46.622774
1410089,"R. Prof. Demostenes Batista Figueira Marques, 8",-23.558663,-46.625109
1410090,"R. Prof. Demostenes Batista Figueira Marques, 16",-23.558329,-46.622347
1410091,"R. Albuquerque Maranhão, 97",-23.564297,-46.621673
1410092,"Av. Do Estado, 5005",-23.556409,-46.621245
1502864,"R. Joaquim Nabuco, 732",-23.627748,-46.679204
1502866,"R. Joaquim Nabuco, 1063",-23.629322,-46.677003
1502867,"R. Joaquim Nabuco, 1146",-23.629930,-46.676496
1502871,"R. Joaquim Nabuco, 1702",-23.633285,-46.672337
1502872,"R. Joaquim Nabuco, 2014",-23.635160,-46.669967
1506086,"Av. Jorn. Roberto Marinho, 0",-23.621485,-46.679779
1506092,"Av. Jorn. Roberto Marinho, 0",-23.624299,-46.677383
1506127,"R. Dr. Jesuíno Maciel, 2031",-23.626263,-46.664032
1506150,"R. Otávio Tarquínio De Souza, 702",-23.618187,-46.667954
1506160,Joaquim Nabuco C/B,-23.625558,-46.682978
1506163,Joaquim Nabuco B/C,-23.625634,-46.682873
1506179,"Av. Washington Luiz, 5320",-23.632132,-46.668867
1506186,"R. Tamoios, 650",-23.631882,-46.661928
1506190,"Av. Jorn. Roberto Marinho, 3228",-23.629672,-46.673676
1506191,"R. Cde. De Porto Alegre, 1402",-23.619895,-46.671387
1506192,"R. Félix De Sousa, 69",-23.623011,-46.661904
1506198,Pça. Cte. Lineu Gomes,-23.626916,-46.659380
1506202,"Av. Pedro Bueno, 1737",-23.639033,-46.658904
1506203,"Av. Pedro Bueno, 1752",-23.638889,-46.658961
1506204,Av. Jorn. Roberto Marinho,-23.634806,-46.666889
1506205,"R. Otávio Tarquínio De Souza, 377",-23.620487,-46.665171
1506206,"R. Constantino De Souza, 1025",-23.620596,-46.676643
1602565,"R. Eng. Domicio De L. Pacheco E Silva, 209",-23.681775,-46.680823
1602573,"Av. Nsa. Sra. Do Sabará, 2946",-23.680402,-46.684014
1602574,"Av. Nsa. Sra. Do Sabará, 2909",-23.679709,-46.684296
1602608,"Av. Interlagos, 1260",-23.664339,-46.678619
1602969,"Av. Washington Luiz, 1882",-23.652340,-46.687716
1603069,"R. Cristalino Rolim De Freitas, 75",-23.663394,-46.707151
1603199,"R. Zike Tuma, 415",-23.689819,-46.672841
1603243,R. S. Canuto,-23.682179,-46.675856
1603244,R. S. Canuto,-23.682056,-46.675697
1603263,"R. Miguel Yunes, 545",-23.690400,-46.686514
1603264,"R. Miguel Yunes, 500",-23.687157,-46.689715
1603283,"Av. João Peixoto Viegas, 860",-23.673069,-46.673362
1603294,"R. Danaides, 130",-23.662536,-46.692745
1603296,"R. Sg. Geraldo Sant´ana, 1142",-23.663374,-46.682092
1603300,"R. David Eid, 1057",-23.678613,-46.670648
1603302,"R. Eng. Domicio De L. Pacheco E Silva, 501",-23.683443,-46.678493
1603304,"R. Marfim, 482",-23.682876,-46.677347
1603305,Pça. Camafeu,-23.677866,-46.701592
1603306,"R. Eng. Alyrio Hugueney De Mattos, 195",-23.662646,-46.680862
1603307,"Av. Nsa. Sra. Do Sabará, 4090",-23.689084,-46.679907
1603308,"R. Sg. Geraldo Sant´ana, 683",-23.663444,-46.685103
1603309,"R. Sg. Geraldo Sant´ana, 766",-23.663368,-46.684370
1603314,"R. Sant´ana, 132",-23.669691,-46.681827
1603315,"R. Sant´ana, 275",-23.672078,-46.686398
1603316,"R. Sant´ana, 524",-23.671806,-46.684387
1603317,"R. Sant´ana, 725",-23.672054,-46.686198
1603318,"R. Sto. André, 45",-23.671101,-46.687844
1603320,"R. Prof. Guilherme Belfort Sabino, 1347",-23.667138,-46.679956
1603321,"Pça. Camafeu, 0",-23.677533,-46.701487
1603322,Pça. Camafeu,-23.677827,-46.701616
1603323,"R. Miguel Yunes, 950",-23.694944,-46.678107
1603324,"R. Miguel Yunes, 943",-23.695334,-46.677961
1603325,"R. Das Baiadeiras, 50",-23.675813,-46.695574
1603326,"Av. Interlagos, 2068",-23.672171,-46.677719
1603327,"R. Cristalino Rolim De Freitas, 291",-23.665381,-46.706359
1603328,"R. Miguel Yunes, 541",-23.690417,-46.686828
1603329,"R. Miguel Yunes, 743",-23.693122,-46.684510
1603330,"R. Miguel Yunes, 823",-23.691825,-46.685206
1603331,"R. Miguel Yunes, 485",-23.687118,-46.689365
1603332,"R. Galeno De Castro, 479",-23.667432,-46.704596
1603334,"Av. João Peixoto Viegas, 441",-23.671329,-46.676394
1703326,"R. José Pereira Bueno, 228",-23.636281,-46.747947
1703543,"Estr. Do Campo Limpo, 4426",-23.625532,-46.765231
1703570,"R. Diogo Martins, 327",-23.626765,-46.758338
1703607,"R. José Máximo Pinheiro De Lima, 164",-23.653742,-46.770541
1703617,"R. José Ramos Fernandes, 119",-23.649829,-46.776357
1703655,"Estr. Pirajussara-valo Velho, 658",-23.643873,-46.783698
1703656,"Av. Augusto Barbosa Tavares, 217",-23.640949,-46.782823
1707080,"R. Jaracatiá, 628",-23.620725,-46.752883
1707090,"Av. Anacé, 59",-23.617545,-46.756983
1707192,"Av. Augusto Barbosa Tavares, 838",-23.643811,-46.788088
1707206,"R. Forte Da Barra, 366",-23.640709,-46.761165
1707223,"Estr. Pirajussara-valo Velho, 36",-23.639793,-46.780495
1707253,"R. Diogo Martins, 75",-23.626861,-46.760735
1707258,"R. Mário Linhares, 226",-23.630759,-46.749405
1707313,"R. José Ramos Fernandes, 449",-23.648865,-46.773602
1707315,"R. Lira Cearense, 348",-23.643313,-46.756509
1707316,"R. Cataquena, 38",-23.632867,-46.747177
1707317,"R. Roque De Mingo, 80",-23.629090,-46.768055
1707319,"R. Dr. Hugo Lacorte Vitale, 521",-23.627962,-46.757611
1707320,"R. Dr. Hugo Lacorte Vitale, 521",-23.628109,-46.757656
1707321,"R. Dr. Hugo Lacorte Vitale, 214",-23.625707,-46.757537
1707329,"R. Diogo Rodrigues, 1",-23.642152,-46.766026
1707330,"R. Prudêncio Do Amaral, 78",-23.649379,-46.784846
1707332,"R. Profa. Nina Stocco, 543",-23.628971,-46.760219
1707333,"R. Profa. Nina Stocco, 543",-23.628828,-46.760208
1707335,"Av. Augusto Barbosa Tavares, 821",-23.643780,-46.787919
1707337,"R. Henrique Coube, 183",-23.637766,-46.765691
1707339,"R. Maniçoba, 560",-23.623715,-46.752041
1707340,Av. Anacé (pça. Marília),-23.622448,-46.754607
1707342,"Estr. Do Campo Limpo, 3677",-23.630362,-46.770505
1707344,"R. Cataquena, 26",-23.632873,-46.747619
1707345,"R. Cataquena, 64",-23.632903,-46.747881
1707346,R. Rogério De Paula Brito,-23.649952,-46.758879
1707347,"R. Edith Junqueira De Azevedo Marques, 44",-23.649382,-46.763719
1707348,"R. Prof. Orlando Alvarenga Gaudio, 80",-23.648999,-46.768887
1707349,"R. Francisco Da Cruz Mellão, 500",-23.650480,-46.770120
1707350,"R. Francisco Da Cruz Mellão, 146",-23.653221,-46.769493
1707351,"R. Enga. Amalia Perola Cassab, 415",-23.654729,-46.767859
1707352,"R. Enga. Amalia Perola Cassab, 50",-23.652482,-46.765347
1707353,"R. Enga. Amalia Perola Cassab, 20",-23.650885,-46.765873
1707354,"R. Edith Junqueira De Azevedo Marques, 195",-23.650232,-46.763545
1707355,"R. Edith Junqueira De Azevedo Marques, 44",-23.648602,-46.763420
1707356,Terminal Campo Limpo,-23.630478,-46.773613
1707357,Terminal Campo Limpo,-23.631152,-46.772489
1707358,Terminal Campo Limpo,-23.631557,-46.772434
1707359,Terminal Campo Limpo,-23.631689,-46.772182
1707363,"R. José Pereira Bueno, 319",-23.634652,-46.747792
1707364,"R. José Pereira Bueno, 376",-23.634570,-46.747729
1707369,"Av. Prof. Oscar Campiglia, 193",-23.643190,-46.763063
1707370,"Estr. Do Campo Limpo, 6251",-23.614276,-46.755584
1707372,Av. Amadeu Da Silva Samelo,-23.630210,-46.769055
